CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
1245,Male,68,118,18
1246,Female,58,95,80
1247,Female,36,101,29
1248,Female,54,144,75
1249,Female,35,77,2
1250,Female,33,65,78
1251,Male,21,130,68
1252,Female,29,127,98
1253,Female,46,45,39
1254,Female,24,21,73
1255,Male,31,17,41
1256,Female,29,65,71
1257,Female,52,70,81
1258,Male,22,87,87
1259,Female,34,24,75
1260,Male,59,75,22
1261,Male,49,64,82
1262,Male,27,136,49
1263,Male,60,15,28
1264,Male,34,52,16
1265,Female,22,93,68
1266,Male,62,103,62
1267,Male,59,96,36
1268,Female,26,81,22
1269,Male,66,31,11
1270,Female,50,141,85
1271,Female,53,126,80
1272,Female,53,150,42
1273,Male,35,74,55
1274,Male,26,54,73
1275,Male,46,103,35
1276,Female,67,55,57
1277,Male,31,129,34
1278,Male,42,114,73
1279,Male,32,131,77
1280,Female,23,103,70
1281,Female,59,107,4
1282,Male,46,74,46
1283,Male,32,82,92
1284,Male,46,92,11
1285,Male,21,60,98
1286,Female,35,52,61
1287,Female,67,31,35
1288,Female,66,80,69
1289,Female,61,50,57
1290,Male,56,88,11
1291,Male,33,21,12
1292,Male,28,30,43
1293,Female,31,28,19
1294,Male,20,94,77
1295,Female,68,39,68
1296,Female,67,119,78
1297,Male,59,18,59
1298,Male,55,141,2
1299,Male,62,70,8
1300,Female,59,20,22
1301,Male,35,143,77
1302,Female,37,143,21
1303,Male,65,129,85
1304,Female,42,71,92
1305,Female,55,79,97
1306,Male,30,79,29
1307,Female,21,117,86
1308,Female,31,35,90
1309,Male,50,47,75
1310,Female,45,36,75
1311,Male,69,124,98
1312,Female,54,18,83
1313,Male,25,88,37
1314,Male,61,133,78
1315,Female,51,107,29
1316,Female,61,79,83
1317,Female,22,79,37
1318,Female,22,24,21
1319,Female,48,61,88
1320,Male,62,80,90
1321,Female,26,63,12
1322,Male,59,36,48
1323,Male,49,100,83
1324,Female,50,40,47
1325,Male,20,109,94
1326,Male,47,121,15
1327,Male,67,148,67
1328,Male,29,28,13
1329,Female,46,85,59
1330,Male,20,89,73
1331,Female,43,134,13
1332,Female,47,126,80
1333,Male,26,65,78
1334,Female,43,144,72
1335,Female,19,50,19
1336,Female,20,132,57
1337,Male,63,18,32
1338,Female,21,20,99
1339,Female,42,124,87
1340,Female,68,113,21
1341,Male,30,136,82
1342,Female,56,131,14
1343,Male,61,110,80
1344,Male,52,81,24
1345,Male,40,134,49
1346,Male,26,29,32
1347,Male,19,31,75
1348,Male,58,32,11
1349,Female,61,129,60
1350,Male,48,90,68
1351,Female,61,102,61
1352,Female,64,105,90
1353,Male,19,62,5
1354,Female,49,29,36
1355,Female,35,137,97
1356,Female,30,141,64
1357,Female,63,112,78
1358,Male,22,98,32
1359,Female,59,55,71
1360,Male,61,110,74
1361,Female,27,82,66
1362,Female,60,19,10
1363,Male,42,67,99
1364,Female,51,136,21
1365,Female,54,150,40
1366,Female,47,36,42
1367,Male,24,120,72
1368,Female,23,21,46
1369,Male,20,60,82
1370,Female,30,44,73
1371,Male,20,140,41
1372,Male,43,115,94
1373,Female,41,93,4
1374,Female,70,147,99
1375,Male,23,81,14
1376,Male,60,37,14
1377,Female,66,88,53
1378,Male,59,19,84
1379,Female,29,96,29
1380,Female,66,39,23
1381,Female,53,22,85
1382,Female,19,16,31
1383,Male,28,36,96
1384,Female,56,86,71
1385,Male,51,101,77
1386,Female,43,86,61
1387,Male,35,82,23
1388,Female,38,78,8
1389,Male,53,108,76
1390,Male,57,33,100
1391,Female,69,142,16
1392,Female,63,101,26
1393,Female,61,96,29
1394,Female,39,101,93
1395,Male,70,111,6
1396,Female,47,66,37
1397,Male,67,96,33
1398,Male,60,111,95
1399,Female,47,149,46
1400,Male,25,129,61
1401,Male,51,106,41
1402,Male,64,15,18
1403,Male,26,77,95
1404,Female,68,33,16
1405,Female,37,45,51
1406,Female,57,91,37
1407,Female,42,135,14
1408,Male,36,38,68
1409,Male,22,83,30
1410,Female,28,73,60
1411,Female,32,128,53
1412,Female,25,115,97
1413,Male,36,26,36
1414,Female,40,133,30
1415,Female,44,111,64
1416,Female,57,71,14
1417,Male,49,56,23
1418,Male,43,112,48
1419,Male,44,45,28
1420,Male,36,16,7
1421,Male,67,46,42
1422,Male,59,119,10
1423,Male,46,150,68
1424,Male,56,89,44
1425,Female,58,119,13
1426,Female,50,141,85
1427,Male,36,23,33
1428,Male,54,29,92
1429,Female,36,111,87
1430,Male,50,119,32
1431,Male,64,77,48
1432,Male,33,35,5
1433,Female,40,19,61
1434,Female,24,139,90
1435,Female,43,99,90
1436,Female,49,127,3
1437,Female,29,94,24
1438,Male,25,130,98
1439,Female,22,111,34
1440,Male,59,35,84
1441,Male,45,94,94
1442,Female,70,53,42
1443,Female,22,135,20
1444,Male,66,138,41
1445,Male,43,20,82
1446,Male,22,70,20
1447,Female,39,63,6
1448,Female,32,106,57
1449,Female,30,143,42
1450,Female,45,79,25
1451,Female,50,42,41
1452,Male,60,114,41
1453,Female,40,86,3
1454,Male,50,79,43
1455,Male,60,65,46
1456,Male,35,63,57
1457,Female,67,88,83
1458,Female,70,26,74
1459,Female,47,118,51
1460,Male,43,95,5
1461,Male,33,141,86
1462,Male,30,28,73
1463,Male,56,48,97
1464,Male,50,62,15
1465,Male,43,75,88
1466,Female,65,49,94
1467,Female,18,133,100
1468,Female,66,79,39
1469,Female,55,73,70
1470,Male,19,50,79
1471,Male,66,56,38
1472,Female,23,83,39
1473,Male,63,121,52
1474,Female,67,53,86
1475,Female,55,83,3
1476,Female,59,26,29
1477,Male,41,97,93
1478,Female,35,50,31
1479,Female,44,140,66
1480,Female,58,77,99
1481,Male,25,90,45
1482,Male,45,96,73
1483,Female,27,65,22
1484,Male,34,57,83
1485,Male,46,48,10
1486,Male,23,111,21
1487,Male,31,63,17
1488,Male,39,139,67
1489,Male,23,71,7
1490,Male,43,107,36
1491,Male,56,123,67
1492,Male,29,19,77
1493,Male,52,38,30
1494,Female,31,73,87
1495,Female,39,52,71
1496,Male,68,24,94
1497,Female,40,140,29
1498,Female,65,25,72
1499,Male,24,38,74
1500,Male,57,102,33
1501,Male,67,128,59
1502,Female,42,35,20
1503,Female,30,24,93
1504,Male,38,148,29
1505,Male,58,80,53
1506,Male,27,136,85
1507,Female,70,146,1
1508,Female,26,37,34
1509,Female,32,27,44
1510,Female,69,30,96
1511,Male,19,55,14
1512,Male,42,15,37
1513,Male,30,125,35
1514,Male,51,26,59
1515,Female,68,133,24
1516,Female,51,34,65
1517,Male,52,50,6
1518,Male,55,93,68
1519,Female,20,122,38
1520,Male,59,110,1
1521,Female,23,73,41
1522,Male,65,34,31
1523,Male,66,140,36
1524,Male,36,111,73
1525,Male,20,76,54
1526,Male,35,145,87
1527,Male,56,107,31
1528,Male,26,105,29
1529,Female,69,147,85
1530,Female,29,137,3
1531,Female,22,100,58
1532,Female,20,132,90
1533,Female,28,40,61
1534,Male,47,132,6
1535,Male,21,15,20
1536,Female,22,21,61
1537,Male,18,90,46
1538,Female,44,101,13
1539,Female,45,108,23
1540,Male,46,75,79
1541,Male,35,43,31
1542,Male,29,109,4
1543,Female,30,32,75
1544,Male,58,55,66
1545,Female,19,146,16
1546,Female,54,55,31
1547,Female,62,137,48
1548,Male,33,36,43
1549,Male,65,94,4
1550,Female,41,144,62
1551,Male,52,50,48
1552,Male,39,34,28
1553,Male,53,81,16
1554,Female,28,134,89
1555,Female,63,69,77
1556,Male,46,80,69
1557,Female,52,40,30
1558,Male,65,144,65
1559,Male,32,70,69
1560,Male,48,48,14
1561,Male,59,70,75
1562,Female,58,69,34
1563,Female,60,34,56
1564,Female,33,64,29
1565,Male,27,98,82
1566,Male,66,67,79
1567,Male,49,125,25
1568,Female,68,126,94
1569,Male,19,83,66
1570,Female,41,16,40
1571,Female,40,30,91
1572,Female,19,108,15
1573,Female,55,59,32
1574,Female,48,140,20
1575,Female,68,38,53
1576,Male,57,129,78
1577,Male,43,137,91
1578,Female,46,92,67
1579,Female,20,131,49
1580,Male,31,94,67
1581,Female,42,64,77
1582,Female,65,99,89
1583,Male,18,18,82
1584,Female,70,75,1
1585,Female,20,125,39
1586,Female,43,92,61
1587,Male,35,97,55
1588,Male,26,147,69
1589,Male,55,114,2
1590,Female,40,45,94
1591,Female,38,133,17
1592,Male,18,108,29
1593,Female,38,44,4
1594,Female,44,69,73
1595,Female,59,119,64
1596,Female,23,55,85
1597,Female,61,88,43
1598,Male,53,91,76
1599,Female,45,99,12
1600,Male,62,118,50
1601,Female,34,93,68
1602,Male,57,98,61
1603,Female,69,147,92
1604,Male,20,138,73
1605,Female,29,46,51
1606,Male,56,20,96
1607,Female,29,108,77
1608,Male,19,40,98
1609,Female,63,51,83
1610,Male,39,27,78
1611,Male,40,107,5
1612,Female,47,39,91
1613,Female,22,34,28
1614,Male,26,86,90
1615,Female,38,129,10
1616,Male,28,141,88
1617,Male,22,40,81
1618,Male,52,68,52
1619,Female,44,139,80
1620,Male,66,25,17
1621,Male,19,41,65
1622,Female,41,108,21
1623,Female,48,97,54
1624,Female,50,48,49
1625,Female,56,52,22
1626,Male,47,101,69
1627,Male,63,79,64
1628,Male,54,145,36
1629,Male,68,66,21
1630,Female,45,44,56
1631,Male,48,127,73
1632,Male,28,22,91
1633,Female,40,86,48
1634,Male,19,46,76
1635,Male,57,109,18
1636,Male,58,55,99
1637,Male,44,89,15
1638,Male,52,59,44
1639,Male,19,27,94
1640,Female,56,33,45
1641,Female,54,67,97
1642,Male,38,17,36
1643,Male,22,110,40
1644,Female,69,150,51
1645,Male,62,28,30
1646,Male,38,134,26
1647,Male,46,145,85
1648,Female,37,27,31
1649,Male,55,86,56
1650,Female,37,96,61
1651,Male,67,71,17
1652,Female,42,21,81
1653,Female,19,126,98
1654,Male,49,62,24
1655,Female,43,94,97
1656,Male,23,133,4
1657,Female,58,134,9
1658,Male,20,74,2
1659,Male,50,47,35
1660,Female,18,129,38
1661,Male,68,142,45
1662,Male,22,17,15
1663,Female,30,18,42
1664,Male,36,114,3
1665,Male,29,18,31
1666,Female,65,56,52
1667,Female,42,23,41
1668,Male,68,65,57
1669,Male,52,111,42
1670,Female,29,34,53
1671,Female,47,36,56
1672,Male,22,41,87
1673,Female,51,57,76
1674,Male,39,145,72
1675,Male,56,108,53
1676,Male,30,22,85
1677,Male,64,100,85
1678,Male,20,103,32
1679,Female,70,127,81
1680,Female,37,35,54
1681,Female,48,23,37
1682,Female,22,50,88
1683,Male,41,50,8
1684,Male,57,87,82
1685,Male,50,15,11
1686,Male,25,83,54
1687,Female,41,51,60
1688,Male,67,86,10
1689,Male,37,121,90
1690,Female,33,110,70
1691,Female,67,98,81
1692,Female,69,57,87
1693,Female,29,51,42
1694,Male,30,39,37
1695,Male,62,87,92
1696,Female,59,56,80
1697,Male,56,16,76
1698,Male,42,150,58
1699,Male,63,110,85
1700,Female,49,75,59
1701,Male,41,28,24
1702,Female,65,127,28
1703,Male,64,91,37
1704,Male,61,35,21
1705,Male,26,78,33
1706,Female,57,71,2
1707,Male,67,133,83
1708,Female,40,66,28
1709,Female,67,109,15
1710,Female,30,103,1
1711,Male,49,24,28
1712,Male,67,66,50
1713,Male,32,48,35
1714,Male,53,129,96
1715,Female,66,150,28
1716,Female,22,139,9
1717,Female,39,57,24
1718,Male,33,43,63
1719,Female,58,120,4
1720,Male,27,134,56
1721,Female,41,95,41
1722,Male,35,45,67
1723,Male,66,142,48
1724,Female,35,52,86
1725,Female,24,115,58
1726,Female,21,146,39
1727,Female,43,144,25
1728,Male,22,26,60
1729,Female,33,49,86
1730,Female,52,124,47
1731,Female,43,86,98
1732,Male,35,124,61
1733,Male,46,75,84
1734,Female,40,62,100
1735,Male,70,85,27
1736,Female,31,148,96
1737,Male,32,82,42
1738,Male,66,36,52
1739,Male,50,46,93
1740,Male,42,137,48
1741,Female,38,36,32
1742,Female,34,124,24
1743,Female,40,29,3
1744,Male,60,138,27
1745,Female,34,58,73
1746,Female,31,129,40
1747,Female,46,23,23
1748,Male,37,48,7
1749,Male,47,87,81
1750,Male,36,59,37
1751,Female,70,86,7
1752,Female,56,72,94
1753,Female,30,129,77
1754,Male,35,33,82
1755,Male,40,30,95
1756,Female,63,89,22
1757,Male,50,120,78
1758,Male,56,150,82
1759,Male,57,88,99
1760,Male,35,32,17
1761,Female,26,57,19
1762,Male,50,64,95
1763,Male,49,17,39
1764,Male,34,73,36
1765,Male,36,42,15
1766,Female,44,60,63
1767,Female,23,78,29
1768,Male,52,84,60
1769,Male,54,61,56
1770,Male,51,149,40
1771,Male,37,120,16
1772,Male,42,95,33
1773,Male,21,65,89
1774,Female,27,43,16
1775,Male,27,127,30
1776,Female,41,142,98
1777,Female,38,104,66
1778,Male,28,39,44
1779,Female,44,55,38
1780,Female,33,83,51
1781,Female,43,18,60
1782,Female,47,119,18
1783,Female,66,45,5
1784,Female,33,145,40
1785,Male,24,131,6
1786,Female,33,104,76
1787,Female,52,80,12
1788,Female,33,102,12
1789,Male,57,38,73
1790,Female,29,113,22
1791,Male,52,119,49
1792,Female,66,33,50
1793,Male,38,80,80
1794,Male,67,74,4
1795,Female,60,129,50
1796,Female,53,29,3
1797,Male,65,99,16
1798,Female,34,102,14
1799,Male,49,21,64
1800,Male,58,20,41
1801,Male,23,139,68
1802,Male,41,47,59
1803,Male,44,72,2
1804,Female,37,124,10
1805,Male,42,56,75
1806,Male,19,108,90
1807,Female,26,143,26
1808,Male,45,93,4
1809,Female,70,109,90
1810,Female,55,125,28
1811,Female,20,111,2
1812,Male,37,133,66
1813,Male,23,83,16
1814,Male,56,147,57
1815,Female,50,66,23
1816,Male,18,136,23
1817,Female,54,43,77
1818,Male,23,150,21
1819,Female,62,118,25
1820,Male,51,15,58
1821,Male,64,43,37
1822,Male,32,83,49
1823,Female,62,67,77
1824,Female,43,138,15
1825,Male,31,102,28
1826,Male,24,97,67
1827,Female,63,26,87
1828,Female,48,66,4
1829,Female,41,143,47
1830,Male,48,149,50
1831,Female,46,141,60
1832,Male,59,85,62
1833,Female,49,31,67
1834,Male,34,17,72
1835,Female,31,43,43
1836,Female,57,36,89
1837,Female,53,68,58
1838,Female,65,121,52
1839,Female,41,83,76
1840,Male,62,134,69
1841,Female,44,61,97
1842,Female,42,34,46
1843,Female,49,35,25
1844,Male,69,15,25
1845,Female,35,31,35
1846,Male,63,65,61
1847,Female,35,28,15
1848,Female,54,73,90
1849,Male,43,97,74
1850,Female,26,64,88
1851,Male,52,138,35
1852,Male,25,48,29
1853,Female,37,20,38
1854,Male,59,123,69
1855,Female,39,63,24
1856,Female,36,20,19
1857,Male,47,131,46
1858,Male,70,132,49
1859,Male,45,21,44
1860,Male,52,111,73
1861,Female,60,132,26
1862,Female,28,143,25
1863,Male,48,41,35
1864,Female,66,130,36
1865,Female,65,145,14
1866,Female,56,72,56
1867,Female,53,103,6
1868,Male,47,111,32
1869,Male,40,31,26
1870,Female,36,115,15
1871,Male,29,43,49
1872,Male,32,116,95
1873,Male,48,137,56
1874,Female,60,68,37
1875,Female,54,41,53
1876,Female,54,116,58
1877,Male,32,131,83
1878,Female,46,118,78
1879,Female,67,59,36
1880,Male,60,128,11
1881,Female,43,101,27
1882,Female,61,45,2
1883,Male,19,51,22
1884,Male,37,50,66
1885,Male,32,133,84
1886,Female,69,19,17
1887,Female,21,66,4
1888,Female,39,63,14
1889,Male,67,20,7
1890,Male,55,137,79
1891,Female,40,132,94
1892,Female,43,37,16
1893,Male,68,124,66
1894,Male,28,58,19
1895,Male,45,55,1
1896,Male,19,64,31
1897,Female,25,66,4
1898,Male,46,84,91
1899,Female,28,123,58
1900,Female,54,132,56
1901,Female,35,123,53
1902,Male,67,109,89
1903,Male,31,58,86
1904,Male,27,81,43
1905,Male,52,81,74
1906,Female,26,32,97
1907,Male,52,74,49
1908,Male,28,88,60
1909,Female,61,63,94
1910,Male,29,29,94
1911,Female,20,87,16
1912,Female,70,62,73
1913,Female,56,86,81
1914,Female,31,127,99
1915,Female,45,143,60
1916,Female,28,149,47
1917,Female,56,67,15
1918,Female,42,32,63
1919,Male,38,26,28
1920,Male,27,62,20
1921,Male,60,44,97
1922,Male,32,111,63
1923,Female,36,21,33
1924,Male,65,106,36
1925,Female,39,127,13
1926,Male,38,17,62
1927,Male,69,121,68
1928,Male,61,77,23
1929,Female,49,148,72
1930,Male,67,116,13
1931,Female,40,29,88
1932,Female,30,105,40
1933,Male,22,95,30
1934,Male,21,75,94
1935,Male,45,134,25
1936,Female,31,75,97
1937,Male,25,67,73
1938,Female,26,40,26
1939,Female,68,129,24
1940,Male,52,54,97
1941,Male,54,102,39
1942,Female,38,130,89
1943,Female,35,150,79
1944,Female,50,35,61
1945,Male,25,57,49
1946,Female,68,35,41
1947,Male,66,145,70
1948,Female,34,45,20
1949,Female,60,41,44
1950,Male,48,87,16
1951,Female,51,111,21
1952,Male,23,104,15
1953,Male,39,58,39
1954,Female,31,57,42
1955,Male,20,45,61
1956,Male,29,131,4
1957,Female,53,90,24
1958,Male,29,48,3
1959,Male,62,94,1
1960,Male,19,18,94
1961,Female,19,86,13
1962,Male,32,112,54
1963,Female,40,124,82
1964,Female,46,42,40
1965,Male,34,144,11
1966,Male,49,31,42
1967,Male,24,72,93
1968,Female,47,141,4
1969,Male,45,23,25
1970,Male,31,45,100
1971,Male,61,102,36
1972,Male,47,76,64
1973,Male,34,33,44
1974,Female,49,95,40
1975,Female,63,121,92
1976,Male,23,69,45
1977,Male,68,126,8
1978,Male,41,137,85
1979,Male,23,79,35
1980,Female,44,138,44
1981,Male,35,17,18
1982,Female,41,35,47
1983,Female,54,51,25
1984,Male,41,29,41
1985,Female,55,101,5
1986,Female,51,134,64
1987,Female,57,58,62
1988,Female,64,53,72
1989,Male,32,147,87
1990,Male,28,39,3
1991,Female,39,70,37
1992,Male,41,135,95
1993,Male,18,104,93
1994,Male,35,78,41
1995,Male,61,103,20
1996,Male,29,126,67
1997,Female,60,90,87
1998,Male,45,24,40
1999,Male,57,76,85
2000,Male,24,104,77
2001,Male,40,74,8
2002,Female,38,121,5
2003,Female,51,52,25
2004,Female,28,148,39
2005,Female,39,61,37
2006,Male,59,147,5
2007,Female,52,92,8
2008,Male,69,67,4
2009,Male,46,76,41
2010,Male,59,37,60
2011,Male,45,58,54
2012,Male,35,66,22
2013,Female,31,60,78
2014,Female,35,98,19
2015,Female,45,61,77
2016,Female,41,105,99
2017,Male,25,66,68
2018,Female,59,38,33
2019,Male,62,103,22
2020,Female,70,78,65
2021,Male,25,133,11
2022,Male,21,78,16
2023,Female,44,100,68
2024,Male,53,70,93
2025,Male,22,73,44
2026,Female,50,147,88
2027,Male,66,139,9
2028,Female,51,61,72
2029,Female,47,135,78
2030,Female,25,116,79
2031,Male,56,58,62
2032,Male,64,29,86
2033,Male,43,119,15
2034,Female,54,65,6
2035,Male,51,67,1
2036,Female,24,48,20
2037,Female,57,138,36
2038,Male,45,91,2
2039,Female,56,150,70
2040,Male,56,137,2
2041,Male,45,84,3
2042,Male,31,35,7
2043,Male,70,122,84
2044,Male,67,122,64
2045,Female,55,149,41
2046,Female,21,104,54
2047,Female,59,93,41
2048,Male,35,56,5
2049,Male,61,66,89
2050,Male,65,116,82
2051,Female,42,119,63
2052,Male,24,93,1
2053,Female,55,126,25
2054,Female,45,118,81
2055,Male,22,30,46
2056,Male,20,110,15
2057,Female,61,51,69
2058,Male,48,60,17
2059,Female,64,16,21
2060,Male,59,133,53
2061,Male,37,101,55
2062,Female,36,108,87
2063,Male,65,17,10
2064,Female,28,125,81
2065,Male,57,15,57
2066,Female,20,119,65
2067,Female,40,36,37
2068,Male,24,148,7
2069,Female,40,79,76
2070,Male,24,35,40
2071,Male,63,18,50
2072,Male,51,145,1
2073,Female,59,127,20
2074,Female,36,44,31
2075,Male,26,45,68
2076,Male,65,34,90
2077,Female,68,68,12
2078,Male,35,140,22
2079,Male,58,29,1
2080,Female,65,71,1
2081,Male,62,93,3
2082,Female,59,28,76
2083,Male,42,105,21
2084,Female,69,28,13
2085,Male,31,113,61
2086,Male,61,47,13
2087,Female,42,15,82
2088,Male,36,48,33
2089,Female,56,33,6
2090,Male,32,18,25
2091,Female,33,91,23
2092,Female,44,72,88
2093,Female,57,117,26
2094,Female,27,81,4
2095,Male,21,130,35
2096,Male,68,134,75
2097,Female,36,36,100
2098,Female,45,126,25
2099,Female,38,89,20
2100,Male,64,150,1
2101,Male,31,46,94
2102,Male,50,81,68
2103,Male,65,18,23
2104,Female,27,44,99
2105,Female,36,27,22
2106,Female,47,35,95
2107,Male,39,55,62
2108,Male,20,135,1
2109,Male,54,33,59
2110,Female,58,62,68
2111,Female,35,100,19
2112,Male,28,77,30
2113,Female,65,51,1
2114,Male,19,45,48
2115,Male,29,88,19
2116,Female,23,121,52
2117,Male,60,117,85
2118,Female,57,124,22
2119,Male,61,34,50
2120,Female,46,100,66
2121,Female,47,58,6
2122,Female,19,96,64
2123,Male,26,78,21
2124,Male,64,136,97
2125,Female,19,101,19
2126,Female,46,79,91
2127,Male,50,69,37
2128,Male,27,88,63
2129,Male,51,131,29
2130,Female,61,143,60
2131,Male,25,109,92
2132,Male,54,113,34
2133,Female,50,126,1
2134,Male,64,66,48
2135,Male,23,47,89
2136,Male,61,18,21
2137,Female,57,101,34
2138,Female,62,89,26
2139,Female,36,23,36
2140,Female,49,78,99
2141,Female,44,44,23
2142,Female,18,150,81
2143,Female,60,147,47
2144,Male,69,90,76
2145,Male,50,143,44
2146,Female,57,29,20
2147,Male,49,103,27
2148,Male,22,142,61
2149,Female,34,40,37
2150,Male,25,75,84
2151,Male,59,137,52
2152,Male,51,81,75
2153,Male,26,40,92
2154,Male,40,97,62
2155,Female,52,122,66
2156,Female,67,125,24
2157,Female,24,74,80
2158,Male,32,53,12
2159,Female,70,137,16
2160,Male,37,50,36
2161,Male,67,35,2
2162,Male,42,132,89
2163,Male,20,62,62
2164,Female,63,40,64
2165,Female,41,50,29
2166,Male,51,142,92
2167,Female,63,29,74
2168,Male,39,93,87
2169,Female,28,148,96
2170,Female,65,42,31
2171,Male,25,150,83
2172,Female,56,134,15
2173,Male,60,102,55
2174,Female,52,45,33
2175,Male,66,61,81
2176,Male,63,48,52
2177,Female,55,16,100
2178,Female,25,120,20
2179,Male,54,108,73
2180,Female,44,86,38
2181,Female,45,66,3
2182,Male,57,149,54
2183,Male,51,104,66
2184,Female,49,106,18
2185,Male,32,92,87
2186,Male,61,139,83
2187,Male,34,145,7
2188,Female,50,64,35
2189,Female,64,107,84
2190,Male,63,138,84
2191,Female,69,68,83
2192,Male,33,148,80
2193,Female,46,92,85
2194,Male,26,92,93
2195,Male,50,34,60
2196,Female,66,105,24
2197,Male,46,113,93
2198,Female,30,70,95
2199,Female,38,16,39
2200,Male,38,119,12
2201,Male,22,126,94
2202,Female,27,38,53
2203,Male,23,123,64
2204,Male,68,82,4
2205,Male,30,128,94
2206,Male,18,98,5
2207,Male,37,63,16
2208,Female,64,46,27
2209,Female,63,75,4
2210,Male,25,143,72
2211,Male,27,116,48
2212,Male,26,49,8
2213,Female,66,65,81
2214,Male,58,59,46
2215,Female,20,91,44
2216,Female,28,127,67
2217,Female,29,79,91
2218,Male,27,28,52
2219,Female,42,107,34
2220,Male,66,145,62
2221,Female,66,38,21
2222,Male,42,79,24
2223,Female,28,27,44
2224,Male,53,114,41
2225,Female,56,113,29
2226,Male,70,69,6
2227,Male,43,77,56
2228,Male,31,85,14
2229,Male,56,113,50
2230,Female,57,80,78
2231,Female,18,93,52
2232,Male,21,87,88
2233,Female,47,61,77
2234,Male,29,95,1
2235,Male,52,140,12
2236,Female,30,66,24
2237,Male,69,37,37
2238,Male,48,35,84
2239,Female,55,78,70
2240,Male,60,86,76
2241,Male,40,144,85
2242,Male,21,83,3
2243,Male,69,82,27
2244,Female,33,142,53
2245,Female,24,121,100
2246,Female,39,123,17
2247,Male,46,86,15
2248,Male,28,117,39
2249,Female,50,79,4
2250,Male,46,148,17
2251,Male,56,126,11
2252,Male,29,93,12
2253,Male,24,140,32
2254,Female,56,135,27
2255,Female,59,101,44
2256,Female,65,62,43
2257,Male,43,102,91
2258,Female,57,82,49
2259,Female,26,115,93
2260,Male,58,31,73
2261,Male,51,52,43
2262,Female,62,68,3
2263,Female,30,148,29
2264,Female,53,148,85
2265,Female,42,66,35
2266,Male,41,29,48
2267,Female,61,82,74
2268,Female,34,126,87
2269,Male,19,118,39
2270,Female,30,21,89
2271,Male,48,65,24
2272,Male,46,72,20
